video_id,title,published_at,channel_id,channel_title,duration_iso,duration_seconds,view_count,like_count,comment_count,url
zBFVrULfimk,How to Never Be Hurt Again - Sunday Service,2021-06-27 16:36:04+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H18M10S,4690,451658,12541.0,1116.0,https://www.youtube.com/watch?v=zBFVrULfimk
rBjzS_u_bog,The Battle of the Mind Pt.2 - Sunday Service,2021-02-07 17:30:43+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H15M32S,4532,447252,7178.0,500.0,https://www.youtube.com/watch?v=rBjzS_u_bog
FQVEjbEjaZ0,Grace: God's Provision for the Believer - Sunday Service,2022-03-06 18:21:22+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H28M5S,5285,444853,5536.0,594.0,https://www.youtube.com/watch?v=FQVEjbEjaZ0
jCh2RTCjdlg,Changing How You See Yourself | 01.21.15,2015-12-21 21:29:36+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT59M42S,3582,437934,6176.0,247.0,https://www.youtube.com/watch?v=jCh2RTCjdlg
lmOYo2Y9X5s,The Purpose of Suffering - Sunday Service,2022-01-23 18:10:24+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H25M54S,5154,396605,5812.0,374.0,https://www.youtube.com/watch?v=lmOYo2Y9X5s
F9Qa11wlVnM,Five Conditions of a Worthy Walk - Sunday Service,2023-07-30 17:40:02+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT2H7M40S,7660,384934,3165.0,283.0,https://www.youtube.com/watch?v=F9Qa11wlVnM
UgDaXMoAJTA,How to Pray in the New Covenant | 05.10.15,2015-12-03 15:18:48+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H1M52S,3712,381743,5594.0,286.0,https://www.youtube.com/watch?v=UgDaXMoAJTA
UijDaa4-pUA,How to Live in the Supernatural - Sunday Service,2021-08-22 17:31:22+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H25M10S,5110,374928,7393.0,531.0,https://www.youtube.com/watch?v=UijDaa4-pUA
O198NDLNkos,Your Unseen Partner the Holy Spirit - Sunday Service,2020-11-29 18:49:07+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H14M59S,4499,370539,6639.0,649.0,https://www.youtube.com/watch?v=O198NDLNkos
zPknjcwvKsk,The Value of Knowing God  - Sunday Service,2021-10-17 16:32:40+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H25M24S,5124,349942,5345.0,453.0,https://www.youtube.com/watch?v=zPknjcwvKsk
2Aet2eQI8-0,Understanding the Trials of Your Faith - Sunday Service,2022-01-02 18:16:26+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H20M3S,4803,334841,6674.0,482.0,https://www.youtube.com/watch?v=2Aet2eQI8-0
yeP4ZWrde2Y,Are you Ready? The Return of Jesus - Sunday Service,2021-07-11 16:47:41+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H24M52S,5092,324494,6478.0,1018.0,https://www.youtube.com/watch?v=yeP4ZWrde2Y
_KtwzQ1qCRE,The Reality of Spiritual Warfare - Sunday Service,2021-02-14 17:53:55+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H17M59S,4679,322584,6706.0,491.0,https://www.youtube.com/watch?v=_KtwzQ1qCRE
uitoZbitnFQ,How to Be Trained By Grace,2022-02-13 18:21:21+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H33M49S,5629,318014,4749.0,348.0,https://www.youtube.com/watch?v=uitoZbitnFQ
q8ZBKx6MYnA,Faith in the Middle of the Attack - Sunday Service,2024-05-26 16:35:23+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H26M23S,5183,316345,5457.0,531.0,https://www.youtube.com/watch?v=q8ZBKx6MYnA
LaQJxf0P31I,Depending on God as Your Source - New Year's Eve Service,2023-01-01 02:38:30+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H32M27S,5547,314158,5992.0,664.0,https://www.youtube.com/watch?v=LaQJxf0P31I
EO2jca8EUes,Overcoming Trust Issues Part 1 - Your World With Creflo,2015-12-07 20:02:58+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT28M31S,1711,309087,3701.0,351.0,https://www.youtube.com/watch?v=EO2jca8EUes
7E-NtCTb5ak,Only Believe - Sunday Service,2024-04-07 16:40:04+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H21M57S,4917,292383,4523.0,349.0,https://www.youtube.com/watch?v=7E-NtCTb5ak
dQWauSXtiA4,God Can Make You a Financial Success | 01.11.15,2015-12-21 22:20:34+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H17M58S,4678,290392,4139.0,290.0,https://www.youtube.com/watch?v=dQWauSXtiA4
4ZBwHkuHwgE,How to Have an Intimate Relationship with God - Sunday Service,2021-11-28 18:06:34+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H17M41S,4661,280515,6452.0,522.0,https://www.youtube.com/watch?v=4ZBwHkuHwgE
BCe-2vsc2yk,God Speaks Through Dreams And Visions - Wednesday Service,2020-08-06 00:15:16+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT41M25S,2485,276210,7195.0,715.0,https://www.youtube.com/watch?v=BCe-2vsc2yk
dFZefMWpW-A,The End Times Prophecy Concerning the United States - Sunday Service,2023-10-22 16:38:44+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H31M52S,5512,275933,5529.0,786.0,https://www.youtube.com/watch?v=dFZefMWpW-A
PU81VdD6VL0,Healing Confessions and Prayer for Peace,2020-04-07 14:20:03+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT18M14S,1094,254382,5217.0,409.0,https://www.youtube.com/watch?v=PU81VdD6VL0
OEE9K74prs4,How to Defeat Fear - Sunday Service,2021-12-05 17:42:37+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H18M8S,4688,251670,5501.0,446.0,https://www.youtube.com/watch?v=OEE9K74prs4
27L1vUjAvBE,Creflo Dollar The Unbeatable Mind 2015,2015-02-05 19:53:57+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT28M37S,1717,248924,3078.0,191.0,https://www.youtube.com/watch?v=27L1vUjAvBE
QcOsFhi67Ps,The Best Is Upon You - Sunday Service,2022-02-06 18:42:41+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT1H35M40S,5740,247123,4342.0,479.0,https://www.youtube.com/watch?v=QcOsFhi67Ps
ZMd0yjR5KNA,Wednesday Service - How to Cast Out Fear,2020-03-26 00:34:23+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT54M43S,3283,246790,5446.0,361.0,https://www.youtube.com/watch?v=ZMd0yjR5KNA
wBdv1XZnRTs,"""Lil Boosie"" Your World with Creflo",2016-11-29 16:58:27+00:00,UCBEcQzSjUXZcoeK7_Yy69sA,Creflo Dollar Ministries,PT28M30S,1710,241096,3205.0,398.0,https://www.youtube.com/watch?v=wBdv1XZnRTs
